bed,bath,acre_lot,zip_code,house_size,price,city
3.0,4.0,0.49,11201.0,2668.0,6150000.0,267
1.0,2.0,0.26,10001.0,813.0,1625000.0,1424
3.0,2.0,0.49,11201.0,1478.0,2300000.0,1424
2.0,2.0,0.15,10025.0,1404.0,1900000.0,1424
2.0,2.0,0.04,11206.0,1197.0,1250000.0,267
2.0,2.0,0.27,10022.0,1406.0,4312000.0,1423
1.0,1.0,0.27,11217.0,714.0,975000.0,1424
3.0,2.0,0.12,7052.0,1355.0,429000.0,2263
2.0,1.0,0.27,10065.0,475.0,449999.0,1423
2.0,1.0,0.06,7306.0,901.0,299000.0,1003
1.0,1.0,0.04,7304.0,601.0,225000.0,1003
1.0,1.0,0.12,10471.0,775.0,255000.0,260
1.0,1.0,0.12,10471.0,775.0,240000.0,260
4.0,2.0,0.05,11207.0,2880.0,800000.0,267
4.0,4.0,0.05,11233.0,2637.0,950000.0,267
1.0,1.0,0.05,11104.0,840.0,349000.0,2025
4.0,3.0,0.16,7452.0,2380.0,799000.0,783
2.0,1.0,0.07,11218.0,550.0,249000.0,267
1.0,1.0,0.05,11225.0,593.0,525000.0,267
2.0,1.0,0.11,10012.0,948.0,500000.0,1423
1.0,2.0,0.16,10075.0,1073.0,895000.0,1423
2.0,1.0,0.17,10017.0,500.0,349000.0,1424
2.0,2.0,0.27,10022.0,1318.0,1100000.0,1423
1.0,1.0,0.15,10463.0,800.0,390000.0,260
1.0,1.0,0.27,10022.0,750.0,710000.0,1423
3.0,3.0,0.22,10023.0,2011.0,4750000.0,1423
1.0,1.0,0.07,11218.0,800.0,620000.0,1424
4.0,3.0,0.07,11356.0,2112.0,1200000.0,422
1.0,1.0,0.22,10023.0,713.0,690000.0,1192
4.0,4.0,0.22,10023.0,2551.0,4275000.0,1423
4.0,4.0,0.29,10128.0,2498.0,4800000.0,1192
2.0,2.0,0.03,11205.0,1040.0,975000.0,1423
1.0,2.0,0.26,10001.0,1339.0,1875000.0,1424
2.0,1.0,0.27,10022.0,325.0,285000.0,1423
6.0,3.0,0.24,7052.0,2750.0,549900.0,2263
3.0,3.0,0.04,10014.0,1517.0,2495000.0,1192
1.0,1.0,0.11,10016.0,646.0,700000.0,1423
1.0,1.0,0.04,10014.0,750.0,1275000.0,1423
2.0,2.0,0.05,11216.0,829.0,1055000.0,267
3.0,3.0,0.04,11369.0,1224.0,966000.0,707
1.0,2.0,0.16,10075.0,1000.0,995000.0,1423
5.0,3.0,0.04,11211.0,2016.0,1750000.0,1424
4.0,3.0,0.05,11385.0,2700.0,1229000.0,786
5.0,2.0,0.22,7502.0,1998.0,469000.0,1570
3.0,2.0,0.09,7110.0,1820.0,435000.0,1499
4.0,3.0,0.86,7442.0,1920.0,675000.0,1649
2.0,1.0,0.39,7444.0,900.0,289900.0,1597
3.0,3.0,0.06,11106.0,1176.0,990000.0,1424
4.0,4.0,0.06,7104.0,2800.0,529900.0,1425
3.0,2.0,0.05,11216.0,1206.0,1399999.0,267
2.0,1.0,0.05,11238.0,31255.0,439000.0,1424
8.0,3.0,0.06,7104.0,2644.0,550000.0,1425
2.0,1.0,0.29,10010.0,580.0,500000.0,1423
2.0,2.0,0.27,10065.0,1437.0,1495000.0,1423
1.0,1.0,0.06,11106.0,700.0,340000.0,77
2.0,2.0,0.27,10065.0,1437.0,1500000.0,1423
1.0,1.0,0.3,10022.0,750.0,620000.0,1424
1.0,1.0,0.06,11372.0,770.0,360000.0,990
5.0,2.0,0.04,11368.0,2706.0,1600000.0,451
4.0,3.0,0.12,10471.0,2700.0,1300000.0,1424
5.0,6.0,0.17,10007.0,4311.0,13495000.0,1424
2.0,2.0,0.58,11374.0,1150.0,625000.0,707
2.0,1.0,0.13,10011.0,525.0,995000.0,1423
1.0,1.0,0.29,10128.0,780.0,615000.0,1423
3.0,3.0,0.16,10075.0,2300.0,2895000.0,1192
1.0,1.0,0.33,10033.0,700.0,465000.0,1423
6.0,3.0,0.07,11368.0,1800.0,1288888.0,451
1.0,1.0,0.11,10016.0,646.0,775000.0,1424
1.0,1.0,0.05,11213.0,596.0,535000.0,1423
2.0,1.0,0.05,11238.0,31255.0,1099999.0,1424
3.0,2.0,0.05,11225.0,953.0,775000.0,1423
6.0,5.0,0.05,11216.0,3360.0,2900000.0,1423
1.0,1.0,0.15,10025.0,800.0,650000.0,1423
3.0,4.0,0.11,10016.0,2025.0,4550000.0,1423
2.0,1.0,0.11,10016.0,900.0,795000.0,1423
3.0,4.0,0.39,10019.0,1825.0,2850000.0,1423
1.0,1.0,0.49,11201.0,800.0,1099000.0,1424
6.0,5.0,0.05,11216.0,3360.0,2900000.0,1424
1.0,1.0,0.05,11225.0,588.0,539000.0,1424
4.0,3.0,0.78,7508.0,1669.0,600000.0,1463
3.0,2.0,0.15,7110.0,1820.0,299000.0,1499
1.0,1.0,0.17,10017.0,800.0,430000.0,1424
1.0,1.0,0.05,10462.0,613.0,190000.0,260
4.0,3.0,0.12,7522.0,2252.0,495000.0,1570
2.0,1.0,0.16,10075.0,550.0,349000.0,1423
6.0,3.0,0.05,10454.0,2280.0,799000.0,260
1.0,1.0,0.17,10017.0,800.0,585000.0,1424
1.0,1.0,2.13,10040.0,700.0,345000.0,1423
6.0,3.0,0.11,7109.0,2575.0,619000.0,159
2.0,1.0,0.06,10467.0,850.0,195000.0,260
2.0,1.0,0.19,10029.0,721.0,515000.0,1423
6.0,3.0,0.05,7055.0,2600.0,465000.0,1569
1.0,2.0,0.16,10005.0,1104.0,1175000.0,1423
6.0,7.0,0.04,10028.0,7000.0,20000000.0,1424
2.0,2.0,0.06,7087.0,727.0,398000.0,2122
3.0,2.0,0.15,10463.0,1300.0,799000.0,260
2.0,1.0,0.17,10017.0,500.0,425000.0,1423
1.0,1.0,0.06,10024.0,750.0,550000.0,1424
1.0,1.0,0.05,10468.0,750.0,149900.0,260
2.0,1.0,0.04,10027.0,800.0,675000.0,1424
2.0,1.0,0.39,10019.0,595.0,650000.0,1424
1.0,1.0,0.15,10463.0,850.0,249900.0,260
2.0,2.0,0.29,10128.0,1160.0,1395000.0,1424
1.0,1.0,0.05,11225.0,593.0,225000.0,1423
2.0,2.0,0.27,10022.0,1318.0,1350000.0,1423
1.0,1.0,0.22,10023.0,713.0,615000.0,1424
4.0,3.0,0.29,10128.0,2526.0,5895000.0,1423
9.0,4.0,0.04,11233.0,3300.0,1650000.0,1424
2.0,1.0,0.49,11201.0,473.0,359000.0,267
1.0,1.0,0.04,10457.0,820.0,86000.0,260
1.0,1.0,0.11,10016.0,646.0,925000.0,1192
1.0,1.0,0.27,11217.0,750.0,895000.0,1424
2.0,1.0,0.22,10023.0,400.0,945000.0,1423
7.0,3.0,0.05,11385.0,3600.0,1299999.0,1693
1.0,1.0,0.04,10027.0,635.0,699000.0,1423
1.0,1.0,0.04,11215.0,650.0,649000.0,1424
1.0,1.0,0.27,10022.0,732.0,1280000.0,1423
1.0,1.0,0.22,10023.0,900.0,850000.0,1424
10.0,7.0,0.1,11103.0,7500.0,4200000.0,77
1.0,1.0,0.05,11221.0,626.0,539000.0,1424
2.0,2.0,0.04,7302.0,1137.0,1400000.0,1003
1.0,1.0,0.06,11372.0,700.0,315000.0,990
4.0,3.0,0.22,10023.0,2700.0,4495000.0,1423
5.0,3.0,0.12,7086.0,2150.0,1050000.0,2217
2.0,2.0,0.39,10019.0,1329.0,1735000.0,1423
3.0,3.0,0.06,10024.0,1907.0,3195000.0,1423
3.0,4.0,0.26,10006.0,1983.0,4325000.0,1424
1.0,1.0,0.05,11101.0,704.0,1050000.0,1693
4.0,3.0,0.09,10473.0,1902.0,680000.0,260
2.0,2.0,0.09,11374.0,1200.0,499000.0,1715
6.0,2.0,0.09,7522.0,1500.0,425000.0,1570
6.0,2.0,0.06,7522.0,1500.0,425000.0,1570
7.0,3.0,0.06,7050.0,2050.0,475000.0,1531
2.0,1.0,0.12,10471.0,950.0,459000.0,260
1.0,2.0,0.09,10013.0,945.0,1995000.0,1423
3.0,2.0,0.03,10026.0,1000.0,659000.0,1424
3.0,2.0,0.18,10028.0,1400.0,1129000.0,1423
6.0,3.0,0.06,7501.0,2550.0,499999.0,1570
10.0,7.0,0.05,10460.0,3991.0,899000.0,260
6.0,7.0,0.06,11101.0,4460.0,2200000.0,1144
2.0,2.0,0.04,7302.0,1185.0,650000.0,1003
2.0,2.0,0.27,10065.0,1437.0,1395000.0,1424
1.0,2.0,0.32,10003.0,1327.0,1570000.0,1424
4.0,3.0,0.06,11102.0,1836.0,1990000.0,1144
1.0,1.0,0.04,10027.0,635.0,698000.0,1424
2.0,3.0,4.2,11356.0,1216.0,749000.0,1424
6.0,2.0,0.07,11373.0,1680.0,1460000.0,638
1.0,1.0,0.05,11101.0,726.0,880000.0,1424
1.0,1.0,0.33,10036.0,675.0,600000.0,1423
2.0,1.0,1.33,11218.0,1075.0,695000.0,1424
4.0,4.0,0.05,11238.0,26160.0,3095000.0,1424
1.0,1.0,0.04,11215.0,650.0,649000.0,1423
2.0,2.0,0.17,10017.0,1329.0,1795000.0,1423
3.0,3.0,0.18,10021.0,2000.0,1995000.0,1423
3.0,3.0,0.06,10024.0,1587.0,2999999.0,1423
2.0,2.0,0.19,10029.0,1031.0,1295000.0,1424
2.0,1.0,0.18,10028.0,1000.0,1325000.0,1424
2.0,1.0,0.15,10025.0,700.0,960000.0,1423
3.0,3.0,0.13,10011.0,1650.0,3375000.0,1424
3.0,3.0,0.18,10028.0,1621.0,2775000.0,1423
3.0,3.0,0.26,10001.0,2151.0,3995000.0,1423
1.0,1.0,0.05,11211.0,890.0,1085000.0,267
3.0,3.0,0.26,10001.0,3009.0,5350000.0,1423
2.0,2.0,0.04,10027.0,1038.0,1440000.0,1423
1.0,1.0,0.33,10036.0,777.0,1211250.0,1192
2.0,1.0,0.41,11211.0,477.0,765000.0,1424
3.0,1.0,0.11,10473.0,1655.0,535000.0,260
4.0,3.0,0.23,7452.0,3289.0,959000.0,783
2.0,1.0,0.05,10460.0,952.0,380000.0,1424
1.0,1.0,0.12,10471.0,800.0,178999.0,260
3.0,2.0,0.11,7110.0,1820.0,399000.0,1499
5.0,3.0,0.06,11385.0,2336.0,1050000.0,1728
1.0,1.0,0.17,7086.0,750.0,295000.0,2217
5.0,3.0,0.06,11385.0,1830.0,989000.0,1728
3.0,2.0,0.05,10461.0,838.0,495000.0,260
3.0,2.0,0.12,10471.0,1313.0,700000.0,260
2.0,1.0,0.06,7306.0,730.0,365000.0,1003
4.0,3.0,0.11,7508.0,1669.0,447000.0,852
3.0,3.0,0.03,11220.0,1308.0,1380000.0,267
2.0,1.0,0.29,10128.0,800.0,260000.0,1424
2.0,1.0,0.17,10017.0,500.0,358000.0,1424
1.0,1.0,0.33,10036.0,758.0,1149000.0,1424
8.0,4.0,0.05,7055.0,29997.0,735000.0,1569
7.0,3.0,0.06,7522.0,2500.0,439000.0,1570
1.0,1.0,0.12,10471.0,800.0,169999.0,260
3.0,2.0,0.06,7047.0,1408.0,399000.0,1450
3.0,1.0,0.03,7107.0,1237.0,194999.0,1425
2.0,1.0,0.15,10463.0,900.0,275000.0,260
1.0,1.0,0.05,11368.0,637.0,265000.0,451
3.0,2.0,0.13,7110.0,1820.0,579900.0,1499
2.0,2.0,0.23,10033.0,1265.0,899000.0,1424
1.0,1.0,0.45,10039.0,700.0,475000.0,1424
5.0,2.0,0.05,10457.0,1850.0,589000.0,260
2.0,2.0,0.01,10018.0,1175.0,945000.0,1192
1.0,1.0,0.18,10028.0,700.0,599000.0,1423
4.0,4.0,0.16,10075.0,3732.0,7895000.0,1423
1.0,1.0,0.09,11374.0,700.0,369000.0,1715
1.0,1.0,0.13,10011.0,904.0,1600000.0,1424
1.0,1.0,0.05,11369.0,700.0,229000.0,566
9.0,5.0,0.05,11373.0,3360.0,1880000.0,638
3.0,2.0,0.03,10035.0,2584.0,3795000.0,1423
7.0,2.0,0.06,11377.0,2276.0,1100000.0,1424
2.0,2.0,0.17,10017.0,1276.0,845000.0,1424
3.0,2.0,0.06,11377.0,1420.0,899000.0,2363
1.0,1.0,0.49,11201.0,745.0,775000.0,1424
7.0,4.0,0.17,11356.0,2600.0,1798888.0,422
2.0,1.0,0.04,10027.0,904.0,725000.0,1424
8.0,3.0,0.06,11368.0,2000.0,1399999.0,451
2.0,4.0,0.04,11215.0,3312.0,3500000.0,267
2.0,1.0,0.05,10031.0,860.0,825000.0,1423
2.0,1.0,0.15,10025.0,455.0,550000.0,1424
1.0,1.0,0.11,10016.0,602.0,730000.0,1192
1.0,1.0,2.13,10040.0,700.0,449000.0,1424
1.0,1.0,0.22,10023.0,713.0,625000.0,1423
7.0,6.0,0.05,11226.0,4000.0,3195000.0,1424
4.0,3.0,0.06,10462.0,1764.0,664900.0,260
4.0,4.0,0.24,7452.0,10441.0,995000.0,783
5.0,3.0,0.04,10460.0,2340.0,799000.0,260
2.0,2.0,0.06,7093.0,1450.0,385000.0,842
2.0,1.0,0.05,11216.0,899.0,615000.0,470
3.0,2.0,0.13,7621.0,1670.0,489000.0,169
3.0,2.0,0.04,10473.0,1155.0,515000.0,260
1.0,1.0,0.04,11370.0,640.0,435000.0,990
2.0,1.0,0.06,7307.0,952.0,440000.0,1003
3.0,2.0,0.11,7410.0,2496.0,490000.0,669
3.0,3.0,0.05,10462.0,1881.0,690000.0,260
3.0,2.0,0.04,10459.0,1072.0,375000.0,260
2.0,2.0,0.41,7044.0,1600.0,399000.0,2153
1.0,1.0,2.27,7093.0,850.0,239900.0,2260
1.0,1.0,0.06,7093.0,780.0,229999.0,2260
5.0,4.0,0.11,11210.0,4398.0,2595000.0,1424
2.0,1.0,0.05,10462.0,900.0,299000.0,1423
2.0,2.0,0.06,7093.0,1260.0,450000.0,2260
7.0,4.0,0.04,7304.0,19998.0,675000.0,1003
4.0,3.0,0.04,7306.0,2600.0,835000.0,1003
1.0,1.0,0.04,10457.0,750.0,125000.0,260
6.0,6.0,0.06,11237.0,4650.0,1550000.0,1424
4.0,3.0,0.7,7054.0,2535.0,725000.0,1566
3.0,2.0,0.06,10473.0,1155.0,549000.0,260
4.0,3.0,0.06,7522.0,2252.0,399900.0,1570
2.0,1.0,0.12,7086.0,939.0,449000.0,2217
1.0,1.0,0.06,7087.0,780.0,347000.0,2122
1.0,1.0,0.05,10462.0,655.0,189000.0,260
1.0,1.0,0.99,10467.0,709.0,262500.0,260
1.0,1.0,0.05,10462.0,628.0,205000.0,260
2.0,2.0,0.05,10031.0,1141.0,895000.0,1424
2.0,2.0,0.21,7042.0,924.0,449000.0,1314
6.0,3.0,0.17,7070.0,2000.0,849000.0,1788
1.0,1.0,0.15,10463.0,700.0,235000.0,1424
3.0,3.0,0.07,11356.0,2000.0,759000.0,422
2.0,1.0,0.29,10010.0,580.0,410000.0,1424
3.0,2.0,0.06,10461.0,1900.0,625000.0,260
2.0,2.0,0.11,7506.0,1460.0,399900.0,899
5.0,3.0,0.12,10471.0,2200.0,848800.0,260
4.0,4.0,0.12,7046.0,3052.0,649000.0,1357
3.0,2.0,0.07,7047.0,1408.0,485000.0,1450
3.0,2.0,0.17,7407.0,2334.0,545000.0,642
3.0,1.0,0.05,10031.0,700.0,279000.0,1424
2.0,1.0,0.05,11233.0,717.0,495000.0,267
2.0,3.0,0.39,10019.0,1700.0,725000.0,1192
4.0,5.0,0.04,7104.0,3720.0,575000.0,1425
5.0,3.0,0.04,11385.0,2160.0,964000.0,1728
2.0,1.0,0.29,10010.0,580.0,449000.0,1424
1.0,1.0,0.27,10065.0,750.0,550000.0,1192
1.0,1.0,0.29,10128.0,780.0,599000.0,1424
6.0,4.0,0.05,11208.0,2320.0,899000.0,267
6.0,4.0,1.05,7045.0,5500.0,1050000.0,1324
4.0,2.0,0.68,7506.0,1660.0,499000.0,899
1.0,1.0,0.45,10039.0,687.0,460000.0,1192
2.0,1.0,0.05,10458.0,850.0,200000.0,260
4.0,2.0,0.17,7663.0,1272.0,569000.0,1799
1.0,1.0,0.04,7304.0,647.0,225000.0,1003
1.0,1.0,0.06,7305.0,766.0,299900.0,1003
12.0,6.0,0.06,11222.0,4860.0,1599000.0,267
1.0,1.0,0.05,11369.0,750.0,239000.0,566
5.0,3.0,0.06,11373.0,2158.0,1199999.0,638
1.0,1.0,0.06,10467.0,893.0,208000.0,260
1.0,1.0,0.12,10471.0,580.0,290000.0,260
2.0,1.0,0.27,10022.0,600.0,465000.0,1424
1.0,1.0,0.18,10028.0,700.0,499000.0,1423
3.0,3.0,0.06,7093.0,1858.0,629000.0,842
2.0,1.0,0.06,10024.0,482.0,515000.0,1192
1.0,1.0,0.6,10280.0,640.0,685000.0,1424
6.0,3.0,0.09,11203.0,2288.0,1750000.0,1424
1.0,1.0,0.17,10007.0,625.0,1400000.0,1423
2.0,2.0,0.33,10036.0,1125.0,1400000.0,1423
1.0,1.0,0.06,11372.0,780.0,299990.0,990
1.0,1.0,0.16,10005.0,791.0,999000.0,1424
3.0,4.0,0.11,10011.0,2703.0,6250000.0,1424
1.0,1.0,0.15,10025.0,800.0,415000.0,1423
4.0,5.0,0.18,10021.0,4580.0,8500000.0,1423
2.0,1.0,0.22,10023.0,400.0,381000.0,1423
7.0,4.0,0.05,11221.0,3360.0,1600000.0,267
8.0,6.0,0.49,11201.0,3423.0,4790000.0,267
2.0,2.0,0.13,10011.0,1091.0,1950000.0,1424
2.0,1.0,0.19,10029.0,624.0,830000.0,1423
2.0,2.0,0.18,10028.0,1100.0,890000.0,1424
1.0,1.0,0.05,11377.0,650.0,560000.0,2363
9.0,12.0,0.13,10011.0,6500.0,6995000.0,1192
2.0,2.0,0.27,10065.0,1680.0,3200000.0,1423
2.0,2.0,0.13,10011.0,1348.0,2450000.0,1424
3.0,2.0,0.05,11216.0,1102.0,1495000.0,267
2.0,2.0,0.04,7302.0,1111.0,965000.0,1003
3.0,3.0,0.49,11201.0,2057.0,4550000.0,1424
2.0,2.0,0.05,10461.0,1380.0,619000.0,260
3.0,2.0,0.05,10456.0,1100.0,229000.0,260
2.0,1.0,0.06,7047.0,911.0,235000.0,1450
1.0,1.0,0.09,11374.0,760.0,339000.0,1715
5.0,3.0,0.06,11378.0,2000.0,995000.0,1222
3.0,2.0,0.09,11374.0,1250.0,678000.0,1693
6.0,5.0,0.06,7501.0,2280.0,470000.0,1570
2.0,3.0,0.06,7047.0,3000.0,415000.0,1450
2.0,3.0,0.06,7306.0,1299.0,625000.0,1003
2.0,2.0,0.27,10065.0,1437.0,1195000.0,1423
2.0,3.0,0.06,7306.0,1046.0,549000.0,1003
1.0,1.0,0.27,10065.0,750.0,1190000.0,1424
2.0,2.0,0.27,10022.0,1318.0,1950000.0,1424
2.0,1.0,0.05,11213.0,749.0,725000.0,1423
2.0,3.0,0.375,10038.0,1856.0,2500000.0,1192
7.0,9.0,0.18,10021.0,10000.0,32000000.0,1423
3.0,2.0,0.07,11356.0,1278.0,789000.0,422
4.0,2.0,0.07,11218.0,2518.0,1850000.0,267
1.0,1.0,0.04,7302.0,717.0,769900.0,1003
4.0,3.0,0.04,11215.0,1830.0,2700000.0,267
3.0,4.0,0.03,10026.0,2106.0,2200000.0,1424
1.0,2.0,0.33,10036.0,951.0,1645000.0,1423
2.0,2.0,0.04,11206.0,1573.0,1150000.0,267
2.0,1.0,0.15,10025.0,700.0,999000.0,1424
2.0,1.0,0.15,10025.0,700.0,999000.0,1423
2.0,2.0,0.05,11101.0,1086.0,1650000.0,1693
2.0,1.0,0.15,10025.0,700.0,1200000.0,1424
2.0,2.0,0.15,10025.0,1350.0,1250000.0,1423
2.0,2.0,0.22,10023.0,1800.0,4000000.0,1424
2.0,2.0,0.49,11201.0,981.0,1395000.0,267
3.0,3.0,0.19,10029.0,2200.0,2690000.0,1424
3.0,3.0,0.04,11215.0,1754.0,2545000.0,267
4.0,3.0,0.17,10471.0,3027.0,1300000.0,260
5.0,3.0,0.08,10466.0,2322.0,825000.0,260
4.0,3.0,0.07,11385.0,2700.0,997000.0,786
2.0,1.0,0.12,10471.0,950.0,405000.0,260
1.0,1.0,0.12,7086.0,750.0,225000.0,2217
2.0,1.0,0.24,7105.0,1008.0,284900.0,1425
2.0,2.0,0.05,10468.0,975.0,269000.0,260
2.0,1.0,0.04,11377.0,944.0,825000.0,1424
3.0,2.0,0.04,11369.0,1782.0,888000.0,1424
1.0,1.0,0.09,11374.0,760.0,279000.0,1715
4.0,2.0,0.06,11226.0,3900.0,1300000.0,267
8.0,3.0,0.05,7522.0,2805.0,439000.0,1570
2.0,2.0,0.06,10024.0,1300.0,1400000.0,1424
3.0,4.0,0.03,10469.0,1536.0,599988.0,260
3.0,2.0,0.04,11215.0,1686.0,475000.0,1423
5.0,3.0,0.12,10471.0,2200.0,848800.0,1424
1.0,1.0,0.06,7087.0,899.0,359900.0,2122
2.0,1.0,0.06,7306.0,730.0,299000.0,1003
2.0,1.0,0.26,7306.0,588.0,299000.0,1003
2.0,2.0,0.06,7087.0,1048.0,499000.0,2122
1.0,1.0,0.29,10010.0,720.0,675000.0,1424
11.0,6.0,0.05,11377.0,2375.0,1399000.0,2363
1.0,1.0,0.18,10021.0,850.0,450000.0,1424
6.0,2.0,0.04,11385.0,2172.0,1100000.0,786
1.0,1.0,0.06,11103.0,636.0,638888.0,1144
2.0,2.0,0.11,11249.0,988.0,1395000.0,267
1.0,1.0,0.06,7093.0,700.0,508000.0,2260
1.0,1.0,0.04,11215.0,650.0,795000.0,267
4.0,3.0,0.05,11103.0,1925.0,1299000.0,77
1.0,1.0,0.02,7030.0,640.0,479000.0,930
1.0,1.0,0.13,10011.0,502.0,1650000.0,1424
8.0,3.0,0.03,11215.0,3001.0,2500000.0,267
10.0,7.0,0.1,11103.0,7500.0,4200000.0,1424
2.0,3.0,0.17,10017.0,1720.0,2700000.0,1423
10.0,7.0,0.06,11103.0,7500.0,4200000.0,1693
1.0,1.0,0.06,11372.0,770.0,368000.0,990
2.0,3.0,0.39,10019.0,2270.0,8700000.0,1424
1.0,1.0,6.71,10002.0,688.0,1470000.0,1424
1.0,2.0,0.04,7302.0,937.0,969000.0,1003
5.0,6.0,0.88,10069.0,4020.0,6750000.0,1424
2.0,2.0,0.67,10011.0,1650.0,3795000.0,1424
2.0,2.0,6.71,10002.0,1163.0,2560000.0,1424
1.0,1.0,0.18,10028.0,750.0,695000.0,1423
2.0,1.0,0.04,11215.0,1000.0,1100000.0,1423
3.0,3.0,0.05,11211.0,1608.0,2750000.0,267
1.0,1.0,6.71,10002.0,695.0,1260000.0,1424
1.0,1.0,0.05,11221.0,614.0,625000.0,267
2.0,1.0,0.03,10026.0,425.0,419999.0,1424
2.0,1.0,0.06,10470.0,950.0,225000.0,260
2.0,2.0,0.09,11374.0,1200.0,525000.0,1715
2.0,1.0,0.06,7047.0,911.0,249000.0,1450
1.0,1.0,0.04,7304.0,635.0,239900.0,1003
3.0,3.0,0.32,10003.0,2248.0,3995000.0,1192
2.0,1.0,0.07,10024.0,362.0,530000.0,1424
4.0,4.0,0.01,10011.0,3474.0,18300000.0,1424
5.0,2.0,0.05,7305.0,1643.0,491000.0,1003
2.0,2.0,0.05,10462.0,1150.0,275000.0,260
4.0,3.0,0.37,7470.0,2383.0,799000.0,2213
2.0,1.0,0.09,11374.0,975.0,378888.0,1715
1.0,1.0,0.09,11374.0,980.0,295000.0,1715
2.0,2.0,0.29,10010.0,1326.0,1165000.0,1424
1.0,1.0,0.13,7094.0,784.0,339769.0,1861
2.0,1.0,1.47,10044.0,596.0,455000.0,1423
9.0,8.0,0.05,11226.0,11389.0,12950000.0,1424
1.0,1.0,0.23,10022.0,694.0,645000.0,1424
1.0,2.0,0.32,10003.0,1327.0,1570000.0,1423
3.0,3.0,2.28,7470.0,2389.0,1190000.0,2213
1.0,2.0,0.375,10038.0,934.0,1075000.0,1423
2.0,1.0,0.375,10038.0,687.0,849000.0,1192
1.0,1.0,0.02,7030.0,640.0,360000.0,930
1.0,1.0,0.05,11377.0,650.0,375000.0,1424
2.0,1.0,0.06,7087.0,704.0,475000.0,2122
1.0,1.0,0.88,10069.0,697.0,999000.0,1424
3.0,2.0,0.06,7087.0,1440.0,650000.0,2122
2.0,1.0,4.84,10002.0,700.0,849000.0,1192
1.0,2.0,0.35,10023.0,984.0,2250000.0,1424
4.0,3.0,0.03,11231.0,3400.0,3750000.0,1424
2.0,2.0,0.04,10030.0,1244.0,1225000.0,1424
4.0,3.0,0.09,10013.0,4500.0,4950000.0,1424
1.0,1.0,0.39,10019.0,955.0,1295000.0,1423
6.0,3.0,0.04,11231.0,2880.0,2650000.0,267
2.0,3.0,0.29,10128.0,1400.0,1550000.0,1424
3.0,2.0,0.05,11226.0,1400.0,935000.0,1424
7.0,6.0,0.05,11226.0,4000.0,3195000.0,1423
4.0,1.0,0.04,11226.0,1440.0,765000.0,267
3.0,3.0,0.18,7052.0,2058.0,375000.0,2263
1.0,1.0,0.05,11369.0,750.0,269000.0,566
1.0,1.0,0.06,7047.0,700.0,199000.0,1450
1.0,1.0,0.06,10467.0,750.0,189900.0,260
2.0,2.0,0.04,11231.0,1092.0,1100000.0,267
1.0,1.0,0.06,10467.0,750.0,230000.0,260
2.0,1.0,0.68,11373.0,825.0,589000.0,707
1.0,1.0,0.03,10026.0,750.0,449000.0,1424
3.0,3.0,0.05,11372.0,1320.0,1249000.0,990
2.0,1.0,0.27,10022.0,600.0,746000.0,1423
1.0,1.0,0.05,11238.0,692.0,585000.0,1424
10.0,6.0,0.06,11233.0,6110.0,3700000.0,141
1.0,1.0,2.13,10040.0,700.0,594000.0,1424
2.0,2.0,0.04,7302.0,959.0,865999.0,1003
2.0,1.0,0.06,11106.0,825.0,540000.0,1423
2.0,1.0,0.19,10029.0,842.0,849000.0,1423
2.0,2.0,0.13,10011.0,1037.0,1600000.0,1423
2.0,3.0,0.49,11201.0,1320.0,1300000.0,267
3.0,3.0,0.05,10028.0,2150.0,7650000.0,1424
2.0,2.0,0.32,10003.0,1300.0,1900000.0,1424
3.0,2.0,0.13,10011.0,1600.0,3295000.0,1423
3.0,3.0,0.16,10075.0,2102.0,3875000.0,1424
3.0,2.0,0.06,7307.0,2355.0,1150000.0,1003
6.0,5.0,0.05,11377.0,1872.0,2386888.0,2363
2.0,2.0,0.45,10039.0,940.0,689000.0,1192
3.0,2.0,0.06,7047.0,1408.0,359888.0,1450
5.0,6.0,0.03,10013.0,8040.0,16000000.0,1424
3.0,1.0,0.02,7047.0,900.0,359888.0,1450
2.0,1.0,0.06,10453.0,950.0,209000.0,260
3.0,2.0,0.05,10462.0,1613.0,699000.0,260
1.0,1.0,0.19,10029.0,656.0,399000.0,1423
6.0,5.0,0.1,7512.0,4800.0,725000.0,2095
1.0,1.0,0.05,11377.0,650.0,320000.0,2363
5.0,5.0,0.05,11233.0,2700.0,1895000.0,1424
3.0,4.0,0.09,10028.0,2569.0,5995000.0,1424
1.0,1.0,0.41,11372.0,770.0,428000.0,1424
3.0,3.0,0.05,11203.0,2242.0,899000.0,267
2.0,1.0,0.45,10010.0,580.0,395000.0,1424
2.0,2.0,0.13,10011.0,1300.0,1850000.0,1424
2.0,2.0,0.27,11217.0,1069.0,1380000.0,267
18.0,6.0,0.07,11233.0,5627.0,2590000.0,470
3.0,3.0,0.48,10075.0,2156.0,2595000.0,1424
3.0,3.0,0.18,10021.0,2000.0,2450000.0,1192
2.0,1.0,0.35,10022.0,600.0,395000.0,1424
1.0,1.0,0.27,10022.0,750.0,775000.0,1424
2.0,2.0,0.26,10006.0,1152.0,2350000.0,1192
2.0,1.0,0.33,10033.0,910.0,665000.0,1192
3.0,2.0,0.03,11225.0,1440.0,995000.0,1682
8.0,5.0,0.05,10019.0,4120.0,6700000.0,1424
2.0,1.0,0.06,7307.0,1931.0,700000.0,1003
